CO_MUNICIPIO,NO_MUNICIPIO,SG_UF,REGIAO,CLUSTER,PC_ALUNO_ALFABETIZADO,DISTANCIA_META_2030,PC_FAMILIAS_POBREZA,RENDA_PER_CAPITA_MEDIA,MEDIA_INSE,PC_ESCOLAS_BIBLIOTECA,PC_ESCOLAS_LAB_INFORMATICA,PC_ESCOLAS_INTERNET_ALUNOS
4115705,Matinhos,PR,Sul,1,70.39,-9.61,21.512807030721852,1729.34,5.399166666666666,0.6129032258064516,0.16129032258064516,0.25806451612903225
4115739,Mato Rico,PR,Sul,1,82.38,2.38,27.21189591078067,1179.56,5.025,0.3333333333333333,0.3333333333333333,0.8333333333333334
4115754,Mauá Da Serra,PR,Sul,1,84.9,4.9,24.63400900900901,1055.56,5.15,0.8,0.4,0.6
4115804,Medianeira,PR,Sul,1,90.37,10.37,14.966084572088326,2049.11,5.265,0.6052631578947368,0.4473684210526316,0.631578947368421
4115853,Mercedes,PR,Sul,1,87.56,7.56,7.289002557544758,1778.11,5.574999999999999,0.5714285714285714,0.8571428571428571,0.8571428571428571
4115903,Mirador,PR,Sul,1,89.83,9.83,21.643835616438356,1213.96,4.825,0.4,0.4,0.4
4116000,Miraselva,PR,Sul,1,80.0,0.0,15.75492341356674,1212.39,5.24,0.6666666666666666,0.6666666666666666,0.6666666666666666
4116059,Missal,PR,Sul,1,90.74,10.74,21.481194261341603,1858.61,5.285454545454545,0.8125,0.8125,0.75
4116109,Moreira Sales,PR,Sul,1,88.02,8.02,28.865361566120658,1204.28,5.031428571428571,0.5714285714285714,0.2857142857142857,0.35714285714285715
4116208,Morretes,PR,Sul,1,73.24,-6.76,27.783137179239827,1394.05,5.055,0.35,0.25,0.5
4116505,Nova Aliança Do Ivaí,PR,Sul,1,55.56,-24.44,14.979757085020243,1455.89,5.375,1.0,0.25,0.25
4116604,Nova América Da Colina,PR,Sul,1,86.94,6.94,25.285605483625282,1149.02,5.140000000000001,0.5,0.25,0.25
4116703,Nova Aurora,PR,Sul,1,94.45,14.45,20.008354218880534,1730.42,5.385,0.6428571428571429,0.42857142857142855,0.35714285714285715
4116802,Nova Cantu,PR,Sul,1,95.45,15.45,23.953885567890694,1355.91,4.761666666666667,0.4444444444444444,0.5555555555555556,0.4444444444444444
4116901,Nova Esperança,PR,Sul,1,90.21,10.21,22.859362859362857,1663.04,5.273999999999999,0.2916666666666667,0.3333333333333333,0.3333333333333333
4116950,Nova Esperança Do Sudoeste,PR,Sul,1,80.98,0.98,17.320574162679424,2953.34,5.4383333333333335,0.5,0.25,0.375
4117008,Nova Fátima,PR,Sul,1,100.0,20.0,17.264386989157632,1230.27,5.27,0.5555555555555556,0.4444444444444444,0.7777777777777778
4117057,Nova Laranjeiras,PR,Sul,1,83.28,3.28,33.13470566991693,1149.47,5.0,0.8421052631578947,0.5789473684210527,0.6842105263157895
4117107,Nova Londrina,PR,Sul,1,94.19,14.19,22.916666666666664,1559.23,5.368333333333333,0.8571428571428571,0.2857142857142857,0.35714285714285715
4117206,Nova Olímpia,PR,Sul,1,100.0,20.0,16.786570743405278,1373.96,5.045,0.25,0.75,0.75
4117214,Nova Santa Bárbara,PR,Sul,1,96.31,16.31,20.353982300884958,1183.28,5.096666666666667,0.8,0.4,0.6
4117222,Nova Santa Rosa,PR,Sul,1,90.0,10.0,13.16229782487451,1713.57,5.62,0.7272727272727273,0.2727272727272727,0.7272727272727273
4117255,Nova Prata Do Iguaçu,PR,Sul,1,92.61,12.61,15.768194070080863,2106.68,5.268,0.7,0.3,0.4
4117271,Nova Tebas,PR,Sul,1,95.12,15.12,14.474885844748858,1473.55,5.098333333333334,0.3333333333333333,0.4666666666666667,0.7333333333333333
4117297,Novo Itacolomi,PR,Sul,1,100.0,20.0,17.77777777777778,1568.06,5.45,1.0,0.5,0.75
4117305,Ortigueira,PR,Sul,1,82.22,2.22,22.4950884086444,1156.6,4.872777777777777,0.5294117647058824,0.4411764705882353,0.5588235294117647
4117404,Ourizona,PR,Sul,1,91.56,11.56,11.775043936731107,1624.55,5.48,1.0,0.6666666666666666,0.6666666666666666
4117453,Ouro Verde Do Oeste,PR,Sul,1,90.79,10.79,17.72793053545586,1323.87,5.265000000000001,1.0,0.8,0.6
4117503,Paiçandu,PR,Sul,1,76.57,-3.43,17.113967113967114,1423.93,5.288571428571428,0.4444444444444444,0.2222222222222222,0.25925925925925924
4117602,Palmas,PR,Sul,1,64.81,-15.19,20.373760488176966,1515.41,5.034375,0.7619047619047619,0.4523809523809524,0.6666666666666666
4117701,Palmeira,PR,Sul,1,79.37,-0.63,22.549210680179304,1563.68,5.320909090909091,0.75,0.3611111111111111,0.5277777777777778
4117800,Palmital,PR,Sul,1,90.8,10.8,24.13279421153437,1265.43,4.833333333333333,0.5,0.3333333333333333,0.3333333333333333
4117909,Palotina,PR,Sul,1,86.46,6.46,18.38235294117647,2272.86,5.321111111111112,0.9090909090909091,0.48484848484848486,0.696969696969697
4118006,Paraíso Do Norte,PR,Sul,1,77.92,-2.08,18.084066471163247,1575.83,5.213333333333334,0.4,0.5,0.5
4118105,Paranacity,PR,Sul,1,85.89,5.89,22.348484848484848,1362.04,5.0600000000000005,0.4444444444444444,0.5555555555555556,0.4444444444444444
4118204,Paranaguá,PR,Sul,1,72.94,-7.06,31.62444275307165,1570.84,5.2358,0.44360902255639095,0.42857142857142855,0.3533834586466165
4118303,Paranapoema,PR,Sul,1,96.88,16.88,19.730941704035875,1089.81,5.25,0.3333333333333333,0.6666666666666666,0.3333333333333333
4118402,Paranavaí,PR,Sul,1,86.9,6.9,20.997452478933962,1810.85,5.303,0.4583333333333333,0.3055555555555556,0.3611111111111111
4118451,Pato Bragado,PR,Sul,1,98.76,18.76,12.894736842105264,1801.41,5.555,1.0,0.6666666666666666,0.6666666666666666
4118501,Pato Branco,PR,Sul,1,79.34,-0.66,13.605708908406525,2309.92,5.479444444444444,0.375,0.2625,0.6875
4118600,Paula Freitas,PR,Sul,1,90.02,10.02,25.2486610558531,1665.15,5.295,0.6666666666666666,0.3333333333333333,0.5555555555555556
4118709,Paulo Frontin,PR,Sul,1,95.91,15.91,27.46196957566053,1462.14,5.45,0.25,0.375,0.375
4118808,Peabiru,PR,Sul,1,94.31,14.31,24.010282776349616,1549.52,5.195714285714286,0.21428571428571427,0.5714285714285714,0.35714285714285715
4118857,Perobal,PR,Sul,1,74.96,-5.04,15.783475783475783,1393.26,5.24,0.16666666666666666,0.5,0.5
4118907,Pérola,PR,Sul,1,90.49,10.49,14.625488107916224,1485.86,5.273333333333333,0.3333333333333333,0.4444444444444444,0.5555555555555556
4119004,Pérola D'Oeste,PR,Sul,1,97.22,17.22,8.018154311649017,2376.5,5.335,0.7,0.7,0.7
4119103,Piên,PR,Sul,1,87.09,7.09,23.341288782816232,1421.44,5.2575,0.6428571428571429,0.35714285714285715,0.42857142857142855
4119152,Pinhais,PR,Sul,1,70.27,-9.73,23.535867504739098,2122.76,5.488333333333333,0.6024096385542169,0.5662650602409639,0.5301204819277109
4119202,Pinhalão,PR,Sul,1,72.57,-7.43,28.414186710150837,1351.43,5.071666666666666,0.6,0.4,0.3
4119251,Pinhal De São Bento,PR,Sul,1,100.0,20.0,20.76923076923077,1639.07,4.955,0.5,0.75,0.5
4119301,Pinhão,PR,Sul,1,75.64,-4.36,27.423850288672107,1121.81,4.673636363636364,0.5555555555555556,0.4444444444444444,0.4444444444444444
4119400,Piraí Do Sul,PR,Sul,1,81.51,1.51,23.699722607489598,1409.0,5.222307692307693,0.8095238095238095,0.5238095238095238,0.7142857142857143
4119509,Piraquara,PR,Sul,1,68.01,-11.99,28.839657953196802,1420.03,5.253225806451613,0.65,0.4666666666666667,0.8833333333333333
4119608,Pitanga,PR,Sul,1,80.45,0.45,24.098394830102148,1584.1,5.029166666666667,0.39473684210526316,0.5263157894736842,0.631578947368421
4119657,Pitangueiras,PR,Sul,1,91.11,11.11,23.02558398220245,1609.52,5.445,0.6666666666666666,0.6666666666666666,0.6666666666666666
4119707,Planaltina Do Paraná,PR,Sul,1,85.92,5.92,21.393034825870647,1178.56,5.145,0.6,0.4,0.4
4119806,Planalto,PR,Sul,1,92.88,12.88,17.84832451499118,2090.83,5.395833333333333,0.8125,0.4375,0.5625
4119905,Ponta Grossa,PR,Sul,1,82.7,2.7,22.747421302224787,1891.65,5.270150375939849,0.6329588014981273,0.4307116104868914,0.5355805243445693
4119954,Pontal Do Paraná,PR,Sul,1,68.86,-11.14,23.47032805012901,1644.82,5.2869230769230775,0.6,0.26666666666666666,0.3333333333333333
4120002,Porecatu,PR,Sul,1,75.82,-4.18,26.119402985074625,1614.47,5.25,0.5833333333333334,0.3333333333333333,0.4166666666666667
4120101,Porto Amazonas,PR,Sul,1,91.17,11.17,15.00465983224604,1567.66,5.442,0.375,0.25,0.625
4120150,Porto Barreiro,PR,Sul,1,87.37,7.37,24.40251572327044,1915.74,5.275,0.2857142857142857,0.2857142857142857,0.2857142857142857
4120200,Porto Rico,PR,Sul,1,92.52,12.52,17.002518891687657,2008.51,5.41,1.0,0.6666666666666666,0.6666666666666666
4120309,Porto Vitória,PR,Sul,1,90.32,10.32,26.833333333333332,1212.67,5.333333333333333,0.16666666666666666,0.5,0.8333333333333334
4120333,Prado Ferreira,PR,Sul,1,89.26,9.26,19.93543179983858,1321.84,5.17,0.8,0.2,0.6
4120358,Pranchita,PR,Sul,1,96.25,16.25,18.448275862068968,2502.72,5.3100000000000005,0.36363636363636365,0.5454545454545454,0.6363636363636364
4120408,Presidente Castelo Branco,PR,Sul,1,92.65,12.65,19.836214740673338,1492.24,5.28,0.2,0.2,0.4
4120507,Primeiro De Maio,PR,Sul,1,61.47,-18.53,16.03249251817016,1561.86,5.05,0.3333333333333333,0.25,0.25
4120606,Prudentópolis,PR,Sul,1,88.88,8.88,20.388792552706033,1411.17,5.015185185185185,0.4411764705882353,0.27941176470588236,0.3235294117647059
4120655,Quarto Centenário,PR,Sul,1,82.5,2.5,18.639053254437872,1287.55,5.1125,0.3333333333333333,0.3333333333333333,0.16666666666666666
4120705,Quatiguá,PR,Sul,1,95.15,15.15,24.148471615720524,1506.45,5.335,0.4,0.4,0.4
4120804,Quatro Barras,PR,Sul,1,81.77,1.77,26.534123494551707,2002.85,5.423333333333334,0.7272727272727273,0.5,0.36363636363636365
4120853,Quatro Pontes,PR,Sul,1,98.65,18.65,5.963302752293578,2437.06,5.76,0.5,0.5,0.5
4120903,Quedas Do Iguaçu,PR,Sul,1,80.24,0.24,22.829493087557605,1425.0,5.172307692307692,0.36585365853658536,0.3902439024390244,0.5609756097560976
4121000,Querência Do Norte,PR,Sul,1,66.62,-13.38,14.107754593584554,1373.66,5.06,0.36363636363636365,0.36363636363636365,0.45454545454545453
4121109,Quinta Do Sol,PR,Sul,1,79.17,-0.83,19.798657718120804,1463.1,5.01,0.75,0.5,0.5
4121208,Quitandinha,PR,Sul,1,91.66,11.66,22.395833333333336,1211.25,5.1971428571428575,0.4444444444444444,0.5555555555555556,0.4444444444444444
4121257,Ramilândia,PR,Sul,1,82.94,2.94,13.545816733067728,1122.96,4.99,0.6666666666666666,0.6666666666666666,1.0
4121307,Rancho Alegre,PR,Sul,1,96.63,16.63,19.10828025477707,1381.13,4.955,0.6666666666666666,0.3333333333333333,0.6666666666666666
4121356,Rancho Alegre D'Oeste,PR,Sul,1,73.4,-6.6,18.194640338504936,1077.07,5.15,0.5,0.5,0.75
4121406,Realeza,PR,Sul,1,90.75,10.75,14.297589359933498,2238.89,5.449166666666667,0.75,0.55,0.75
4121505,Rebouças,PR,Sul,1,89.63,9.63,29.07865986890022,1322.81,5.121,0.25,0.3125,0.6875
4121604,Renascença,PR,Sul,1,74.89,-5.11,4.8656499636891795,1626.85,5.29,0.75,0.5,0.75
4121703,Reserva,PR,Sul,0,86.4,6.4,27.177578788231187,1228.72,4.897272727272727,0.5,0.25,0.35714285714285715
4121752,Reserva Do Iguaçu,PR,Sul,1,90.1,10.1,18.51512373968836,1098.19,5.2325,0.7272727272727273,0.45454545454545453,0.6363636363636364
4121802,Ribeirão Claro,PR,Sul,1,88.77,8.77,16.97887604623356,1565.81,5.308571428571428,0.6,0.6,0.5333333333333333
4121901,Ribeirão Do Pinhal,PR,Sul,1,88.34,8.34,20.54317548746518,1275.58,4.82875,0.375,0.25,0.3125
4122008,Rio Azul,PR,Sul,1,94.26,14.26,12.355520127540853,1310.29,5.176666666666667,0.5625,0.375,0.4375
4122107,Rio Bom,PR,Sul,1,90.33,10.33,20.36108324974925,1418.24,5.17,1.0,0.6,0.4
